metric,group1,group2,mean_diff_group2_minus_group1,median_diff_group2_minus_group1,ci_low,ci_high,wins_group2,losses_group2,ties,wilcoxon_statistic,p_value,p_holm,reject_holm
precision10,reranked_results,nemotron_topk400,0.005127862722841691,0.0,0.004660964850488881,0.005594760595194502,1040,272,13665,3895448.0,8.9879270445241e-100,2.606498842911989e-98,True
precision10,reranked_results,rer_bge_m3_hybrid_513_nemotron,0.0027241770715096484,0.0,0.002348279379755039,0.0031000747632642578,622,214,14141,3115733.0,3.250522622251691e-45,8.126306555629228e-44,True
precision10,reranked_results,rer_bge_m3_hybrid_513_nemotron_tk1000,0.005715430326500635,0.0,0.0052248357344792384,0.006206024918522032,1155,299,13523,4260899.5,1.3171313399234962e-111,4.083107153762838e-110,True
precision10,reranked_results,rer_bge_m3_hybrid_513_nemotron_tk500,0.00543500033384523,0.0,0.004959173406154321,0.005910827261536139,1090,276,13611,3945282.0,1.690702989319406e-107,5.072108967958217e-106,True
precision10,nemotron_topk400,rer_bge_m3_hybrid_513_nemotron,-0.0024036856513320426,0.0,-0.002724634143033923,-0.0020827371596301623,125,485,14367,1834062.5,3.993858121771317e-48,1.0384031116605424e-46,True
precision10,nemotron_topk400,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0005875676036589438,0.0,0.00038587541884380495,0.0007892597884740826,163,75,14739,1114387.5,1.1689572902967436e-08,1.4027487483560925e-07,True
precision10,nemotron_topk400,rer_bge_m3_hybrid_513_nemotron_tk500,0.0003071376110035388,0.0,0.00016995782457427302,0.0004443173974328046,78,32,14867,477520.0,1.1549236970298716e-05,0.00012704160667328587,True
precision10,rer_bge_m3_hybrid_513_nemotron,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0029912532549909864,0.0,0.002624649602068795,0.0033578569079131776,623,175,14179,2551237.5,1.2176365424580599e-56,3.409382318882567e-55,True
precision10,rer_bge_m3_hybrid_513_nemotron,rer_bge_m3_hybrid_513_nemotron_tk500,0.0027108232623355814,0.0,0.002375353344499063,0.0030462931801720997,537,131,14309,1918298.5,1.3203910130006023e-55,3.565055735101626e-54,True
precision10,rer_bge_m3_hybrid_513_nemotron_tk1000,rer_bge_m3_hybrid_513_nemotron_tk500,-0.000280429992655405,0.0,-0.0004617268300377143,-9.913315527309565e-05,75,117,14785,1116112.5,0.0024367348089890093,0.021930613280901085,True
